"cod_hito";"rpm";"limite_exigido";"frecuencia_exigida";"fecha_emision"
30642;3277;"6 - 8,5";360;"22-08-2011"
30643;3277;"6 - 8,5";360;"22-08-2011"
30644;3277;"6 - 8,5";360;"22-08-2011"
30645;3277;"6 - 8,5";360;"22-08-2011"
30646;3277;"6 - 8,5";360;"22-08-2011"
30647;3277;"6 - 8,5";360;"22-08-2011"
30648;3277;"6 - 8,5";360;"22-08-2011"
30649;3277;"6 - 8,5";360;"22-08-2011"
30650;3277;"6 - 8,5";360;"22-08-2011"
30651;3277;"6 - 8,5";360;"22-08-2011"
30652;3277;"6 - 8,5";360;"22-08-2011"
30653;3277;"6 - 8,5";360;"22-08-2011"
30654;3277;"6 - 8,5";360;"22-08-2011"
30655;3277;"6 - 8,5";360;"22-08-2011"
30656;3277;"6 - 8,5";360;"22-08-2011"
30657;3277;"6 - 8,5";360;"22-08-2011"
30658;3277;"6 - 8,5";360;"22-08-2011"
30659;3277;"6 - 8,5";360;"22-08-2011"
30660;3277;"6 - 8,5";360;"22-08-2011"
30661;3277;"6 - 8,5";360;"22-08-2011"
30662;3277;"6 - 8,5";360;"22-08-2011"
30663;3277;"6 - 8,5";360;"22-08-2011"
52614;3286;"6 - 8,5";12;"22-08-2011"
52615;3286;"6 - 8,5";12;"22-08-2011"
52616;3286;"6 - 8,5";12;"22-08-2011"
52617;3286;"6 - 8,5";12;"22-08-2011"
52618;3286;"6 - 8,5";12;"22-08-2011"
52619;3286;"6 - 8,5";12;"22-08-2011"
52620;3286;"6 - 8,5";12;"22-08-2011"
52621;3286;"6 - 8,5";12;"22-08-2011"
52622;3286;"6 - 8,5";12;"22-08-2011"
52623;3286;"6 - 8,5";12;"22-08-2011"
52624;3286;"6 - 8,5";12;"22-08-2011"
52625;3286;"6 - 8,5";12;"22-08-2011"
52626;3286;"6 - 8,5";12;"22-08-2011"
52627;3286;"6 - 8,5";12;"22-08-2011"
52628;3286;"6 - 8,5";12;"22-08-2011"
52629;3286;"6 - 8,5";12;"22-08-2011"
52630;3286;"6 - 8,5";12;"22-08-2011"
52631;3286;"6 - 8,5";12;"22-08-2011"
52632;3286;"6 - 8,5";12;"22-08-2011"
52633;3286;"6 - 8,5";12;"22-08-2011"
52634;3286;"6 - 8,5";12;"22-08-2011"
52635;3286;"6 - 8,5";12;"22-08-2011"
52636;3286;"6 - 8,5";12;"22-08-2011"
52637;3286;"6 - 8,5";12;"22-08-2011"
52638;3286;"6 - 8,5";12;"22-08-2011"
57734;312;"6 - 8,5";30;"20-01-2012"
57735;312;"6 - 8,5";30;"20-01-2012"
57736;312;"6 - 8,5";30;"20-01-2012"
57737;312;"6 - 8,5";30;"20-01-2012"
57738;312;"6 - 8,5";30;"20-01-2012"
57739;312;"6 - 8,5";30;"20-01-2012"
57740;312;"6 - 8,5";30;"20-01-2012"
57741;312;"6 - 8,5";30;"20-01-2012"
57742;312;"6 - 8,5";30;"20-01-2012"
57743;312;"6 - 8,5";30;"20-01-2012"
57744;312;"6 - 8,5";30;"20-01-2012"
57745;312;"6 - 8,5";30;"20-01-2012"
57746;312;"6 - 8,5";30;"20-01-2012"
57747;312;"6 - 8,5";30;"20-01-2012"
57748;312;"6 - 8,5";30;"20-01-2012"
57749;312;"6 - 8,5";30;"20-01-2012"
57750;312;"6 - 8,5";30;"20-01-2012"
57751;312;"6 - 8,5";30;"20-01-2012"
57752;312;"6 - 8,5";30;"20-01-2012"
57753;312;"6 - 8,5";30;"20-01-2012"
57754;312;"6 - 8,5";30;"20-01-2012"
57755;312;"6 - 8,5";30;"20-01-2012"
57756;312;"6 - 8,5";30;"20-01-2012"
57757;312;"6 - 8,5";30;"20-01-2012"
57758;312;"6 - 8,5";30;"20-01-2012"
57759;312;"6 - 8,5";30;"20-01-2012"
57760;312;"6 - 8,5";30;"20-01-2012"
57761;312;"6 - 8,5";30;"20-01-2012"
57762;312;"6 - 8,5";30;"20-01-2012"
57763;312;"6 - 8,5";30;"20-01-2012"
57764;312;"6 - 8,5";30;"20-01-2012"
57765;312;"6 - 8,5";30;"20-01-2012"
57766;312;"6 - 8,5";30;"20-01-2012"
57767;312;"6 - 8,5";30;"20-01-2012"
57768;312;"6 - 8,5";30;"20-01-2012"
57769;312;"6 - 8,5";30;"20-01-2012"
57770;312;"6 - 8,5";30;"20-01-2012"
57771;312;"6 - 8,5";30;"20-01-2012"
57772;312;"6 - 8,5";30;"20-01-2012"
57773;312;"6 - 8,5";30;"20-01-2012"
57774;312;"6 - 8,5";30;"20-01-2012"
57775;312;"6 - 8,5";30;"20-01-2012"
57776;312;"6 - 8,5";30;"20-01-2012"
57777;312;"6 - 8,5";30;"20-01-2012"
57778;312;"6 - 8,5";30;"20-01-2012"
57779;312;"6 - 8,5";30;"20-01-2012"
57780;312;"6 - 8,5";30;"20-01-2012"
57781;312;"6 - 8,5";30;"20-01-2012"
57782;312;"6 - 8,5";30;"20-01-2012"
57783;312;"6 - 8,5";30;"20-01-2012"
57784;312;"6 - 8,5";30;"20-01-2012"
57785;312;"6 - 8,5";30;"20-01-2012"
57786;312;"6 - 8,5";30;"20-01-2012"
57787;312;"6 - 8,5";30;"20-01-2012"
57788;312;"6 - 8,5";30;"20-01-2012"
57789;312;"6 - 8,5";30;"20-01-2012"
57790;312;"6 - 8,5";30;"20-01-2012"
57791;312;"6 - 8,5";30;"20-01-2012"
57792;312;"6 - 8,5";30;"20-01-2012"
57793;312;"6 - 8,5";30;"20-01-2012"
57794;312;"6 - 8,5";30;"20-01-2012"
57795;312;"6 - 8,5";30;"20-01-2012"
57796;312;"6 - 8,5";30;"20-01-2012"
57797;312;"6 - 8,5";30;"20-01-2012"
57798;312;"6 - 8,5";30;"20-01-2012"
57799;312;"6 - 8,5";30;"20-01-2012"
57800;312;"6 - 8,5";30;"20-01-2012"
57801;312;"6 - 8,5";30;"20-01-2012"
57802;312;"6 - 8,5";30;"20-01-2012"
57803;312;"6 - 8,5";30;"20-01-2012"
57804;312;"6 - 8,5";30;"20-01-2012"
57805;312;"6 - 8,5";30;"20-01-2012"
57806;312;"6 - 8,5";30;"20-01-2012"
57807;312;"6 - 8,5";30;"20-01-2012"
57808;312;"6 - 8,5";30;"20-01-2012"
57809;312;"6 - 8,5";30;"20-01-2012"
57810;312;"6 - 8,5";30;"20-01-2012"
57811;312;"6 - 8,5";30;"20-01-2012"
57812;312;"6 - 8,5";30;"20-01-2012"
57813;312;"6 - 8,5";30;"20-01-2012"
57814;312;"6 - 8,5";30;"20-01-2012"
57815;312;"6 - 8,5";30;"20-01-2012"
57816;312;"6 - 8,5";30;"20-01-2012"
57817;312;"6 - 8,5";30;"20-01-2012"
57818;312;"6 - 8,5";30;"20-01-2012"
57819;312;"6 - 8,5";30;"20-01-2012"
57820;312;"6 - 8,5";30;"20-01-2012"
57821;312;"6 - 8,5";30;"20-01-2012"
57822;312;"6 - 8,5";30;"20-01-2012"
57823;312;"6 - 8,5";30;"20-01-2012"
57824;312;"6 - 8,5";30;"20-01-2012"
57825;312;"6 - 8,5";30;"20-01-2012"
57826;312;"6 - 8,5";30;"20-01-2012"
57827;312;"6 - 8,5";30;"20-01-2012"
57828;312;"6 - 8,5";30;"20-01-2012"
57829;312;"6 - 8,5";30;"20-01-2012"
57830;312;"6 - 8,5";30;"20-01-2012"
57831;312;"6 - 8,5";30;"20-01-2012"
57832;312;"6 - 8,5";30;"20-01-2012"
57833;312;"6 - 8,5";30;"20-01-2012"
57834;312;"6 - 8,5";30;"20-01-2012"
57835;312;"6 - 8,5";30;"20-01-2012"
57836;312;"6 - 8,5";30;"20-01-2012"
57837;312;"6 - 8,5";30;"20-01-2012"
57838;312;"6 - 8,5";30;"20-01-2012"
57839;312;"6 - 8,5";30;"20-01-2012"
57840;312;"6 - 8,5";30;"20-01-2012"
57841;312;"6 - 8,5";30;"20-01-2012"
57842;312;"6 - 8,5";30;"20-01-2012"
57843;312;"6 - 8,5";30;"20-01-2012"
57844;312;"6 - 8,5";30;"20-01-2012"
57845;312;"6 - 8,5";30;"20-01-2012"
57846;312;"6 - 8,5";30;"20-01-2012"
57847;312;"6 - 8,5";30;"20-01-2012"
57848;312;"6 - 8,5";30;"20-01-2012"
57849;312;"6 - 8,5";30;"20-01-2012"
57850;312;"6 - 8,5";30;"20-01-2012"
57851;312;"6 - 8,5";30;"20-01-2012"
57852;312;"6 - 8,5";30;"20-01-2012"
57853;312;"6 - 8,5";30;"20-01-2012"
57854;312;"6 - 8,5";30;"20-01-2012"
57855;312;"6 - 8,5";30;"20-01-2012"
57856;312;"6 - 8,5";30;"20-01-2012"
57857;312;"6 - 8,5";30;"20-01-2012"
57858;312;"6 - 8,5";30;"20-01-2012"
57859;312;"6 - 8,5";30;"20-01-2012"
57860;312;"6 - 8,5";30;"20-01-2012"
57861;312;"6 - 8,5";30;"20-01-2012"
57862;312;"6 - 8,5";30;"20-01-2012"
57863;312;"6 - 8,5";30;"20-01-2012"
57864;312;"6 - 8,5";30;"20-01-2012"
57865;312;"6 - 8,5";30;"20-01-2012"
57866;312;"6 - 8,5";30;"20-01-2012"
57867;312;"6 - 8,5";30;"20-01-2012"
57868;312;"6 - 8,5";30;"20-01-2012"
57869;312;"6 - 8,5";30;"20-01-2012"
57870;312;"6 - 8,5";30;"20-01-2012"
57871;312;"6 - 8,5";30;"20-01-2012"
57872;312;"6 - 8,5";30;"20-01-2012"
57873;312;"6 - 8,5";30;"20-01-2012"
57874;312;"6 - 8,5";30;"20-01-2012"
57875;312;"6 - 8,5";30;"20-01-2012"
57876;312;"6 - 8,5";30;"20-01-2012"
57877;312;"6 - 8,5";30;"20-01-2012"
57878;312;"6 - 8,5";30;"20-01-2012"
57879;312;"6 - 8,5";30;"20-01-2012"
57880;312;"6 - 8,5";30;"20-01-2012"
57881;312;"6 - 8,5";30;"20-01-2012"
57882;312;"6 - 8,5";30;"20-01-2012"
57883;312;"6 - 8,5";30;"20-01-2012"
57884;312;"6 - 8,5";30;"20-01-2012"
57885;312;"6 - 8,5";30;"20-01-2012"
57886;312;"6 - 8,5";30;"20-01-2012"
57887;312;"6 - 8,5";30;"20-01-2012"
57888;312;"6 - 8,5";30;"20-01-2012"
57889;312;"6 - 8,5";30;"20-01-2012"
57890;312;"6 - 8,5";30;"20-01-2012"
57891;312;"6 - 8,5";30;"20-01-2012"
57892;312;"6 - 8,5";30;"20-01-2012"
57893;312;"6 - 8,5";30;"20-01-2012"
57894;312;"6 - 8,5";30;"20-01-2012"
57895;312;"6 - 8,5";30;"20-01-2012"
57896;312;"6 - 8,5";30;"20-01-2012"
57897;312;"6 - 8,5";30;"20-01-2012"
57898;312;"6 - 8,5";30;"20-01-2012"
57899;312;"6 - 8,5";30;"20-01-2012"
57900;312;"6 - 8,5";30;"20-01-2012"
57901;312;"6 - 8,5";30;"20-01-2012"
57902;312;"6 - 8,5";30;"20-01-2012"
57903;312;"6 - 8,5";30;"20-01-2012"
57904;312;"6 - 8,5";30;"20-01-2012"
57905;312;"6 - 8,5";30;"20-01-2012"
57906;312;"6 - 8,5";30;"20-01-2012"
57907;312;"6 - 8,5";30;"20-01-2012"
57908;312;"6 - 8,5";30;"20-01-2012"
57909;312;"6 - 8,5";30;"20-01-2012"
57910;312;"6 - 8,5";30;"20-01-2012"
57911;312;"6 - 8,5";30;"20-01-2012"
57912;312;"6 - 8,5";30;"20-01-2012"
57913;312;"6 - 8,5";30;"20-01-2012"
57914;312;"6 - 8,5";30;"20-01-2012"
57915;312;"6 - 8,5";30;"20-01-2012"
57916;312;"6 - 8,5";30;"20-01-2012"
57917;312;"6 - 8,5";30;"20-01-2012"
57918;312;"6 - 8,5";30;"20-01-2012"
57919;312;"6 - 8,5";30;"20-01-2012"
57920;312;"6 - 8,5";30;"20-01-2012"
57921;312;"6 - 8,5";30;"20-01-2012"
57922;312;"6 - 8,5";30;"20-01-2012"
57923;312;"6 - 8,5";30;"20-01-2012"
57924;312;"6 - 8,5";30;"20-01-2012"
57925;312;"6 - 8,5";30;"20-01-2012"
57926;312;"6 - 8,5";30;"20-01-2012"
57927;312;"6 - 8,5";30;"20-01-2012"
57928;312;"6 - 8,5";30;"20-01-2012"
57929;312;"6 - 8,5";30;"20-01-2012"
57930;312;"6 - 8,5";30;"20-01-2012"
57931;312;"6 - 8,5";30;"20-01-2012"
57932;312;"6 - 8,5";30;"20-01-2012"
57933;312;"6 - 8,5";30;"20-01-2012"
57934;312;"6 - 8,5";30;"20-01-2012"
57935;312;"6 - 8,5";30;"20-01-2012"
57936;312;"6 - 8,5";30;"20-01-2012"
57937;312;"6 - 8,5";30;"20-01-2012"
57938;312;"6 - 8,5";30;"20-01-2012"
57939;312;"6 - 8,5";30;"20-01-2012"
57940;312;"6 - 8,5";30;"20-01-2012"
57941;312;"6 - 8,5";30;"20-01-2012"
57942;312;"6 - 8,5";30;"20-01-2012"
57943;312;"6 - 8,5";30;"20-01-2012"
57944;312;"6 - 8,5";30;"20-01-2012"
57945;312;"6 - 8,5";30;"20-01-2012"
57946;312;"6 - 8,5";30;"20-01-2012"
57947;312;"6 - 8,5";30;"20-01-2012"
57948;312;"6 - 8,5";30;"20-01-2012"
57949;312;"6 - 8,5";30;"20-01-2012"
57950;312;"6 - 8,5";30;"20-01-2012"
57951;312;"6 - 8,5";30;"20-01-2012"
57952;312;"6 - 8,5";30;"20-01-2012"
57953;312;"6 - 8,5";30;"20-01-2012"
57954;312;"6 - 8,5";30;"20-01-2012"
57955;312;"6 - 8,5";30;"20-01-2012"
57956;312;"6 - 8,5";30;"20-01-2012"
57957;312;"6 - 8,5";30;"20-01-2012"
57958;312;"6 - 8,5";30;"20-01-2012"
57959;312;"6 - 8,5";30;"20-01-2012"
57960;312;"6 - 8,5";30;"20-01-2012"
57961;312;"6 - 8,5";30;"20-01-2012"
57962;312;"6 - 8,5";30;"20-01-2012"
57963;312;"6 - 8,5";30;"20-01-2012"
57964;312;"6 - 8,5";30;"20-01-2012"
57965;312;"6 - 8,5";30;"20-01-2012"
57966;312;"6 - 8,5";30;"20-01-2012"
57967;312;"6 - 8,5";30;"20-01-2012"
57968;312;"6 - 8,5";30;"20-01-2012"
57969;312;"6 - 8,5";30;"20-01-2012"
57970;312;"6 - 8,5";30;"20-01-2012"
57971;312;"6 - 8,5";30;"20-01-2012"
57972;312;"6 - 8,5";30;"20-01-2012"
57973;312;"6 - 8,5";30;"20-01-2012"
57974;312;"6 - 8,5";30;"20-01-2012"
57975;312;"6 - 8,5";30;"20-01-2012"
57976;312;"6 - 8,5";30;"20-01-2012"
57977;312;"6 - 8,5";30;"20-01-2012"
57978;312;"6 - 8,5";30;"20-01-2012"
57979;312;"6 - 8,5";30;"20-01-2012"
57980;312;"6 - 8,5";30;"20-01-2012"
57981;312;"6 - 8,5";30;"20-01-2012"
57982;312;"6 - 8,5";30;"20-01-2012"
57983;312;"6 - 8,5";30;"20-01-2012"
57984;312;"6 - 8,5";30;"20-01-2012"
57985;312;"6 - 8,5";30;"20-01-2012"
57986;312;"6 - 8,5";30;"20-01-2012"
57987;312;"6 - 8,5";30;"20-01-2012"
57988;312;"6 - 8,5";30;"20-01-2012"
57989;312;"6 - 8,5";30;"20-01-2012"
57990;312;"6 - 8,5";30;"20-01-2012"
57991;312;"6 - 8,5";30;"20-01-2012"
57992;312;"6 - 8,5";30;"20-01-2012"
57993;312;"6 - 8,5";30;"20-01-2012"
57994;312;"6 - 8,5";30;"20-01-2012"
57995;312;"6 - 8,5";30;"20-01-2012"
57996;312;"6 - 8,5";30;"20-01-2012"
57997;312;"6 - 8,5";30;"20-01-2012"
57998;312;"6 - 8,5";30;"20-01-2012"
57999;312;"6 - 8,5";30;"20-01-2012"
58000;312;"6 - 8,5";30;"20-01-2012"
58001;312;"6 - 8,5";30;"20-01-2012"
58002;312;"6 - 8,5";30;"20-01-2012"
58003;312;"6 - 8,5";30;"20-01-2012"
58004;312;"6 - 8,5";30;"20-01-2012"
58005;312;"6 - 8,5";30;"20-01-2012"
58006;312;"6 - 8,5";30;"20-01-2012"
58007;312;"6 - 8,5";30;"20-01-2012"
58008;312;"6 - 8,5";30;"20-01-2012"
58009;312;"6 - 8,5";30;"20-01-2012"
58010;312;"6 - 8,5";30;"20-01-2012"
58011;312;"6 - 8,5";30;"20-01-2012"
58012;312;"6 - 8,5";30;"20-01-2012"
58013;312;"6 - 8,5";30;"20-01-2012"
58014;312;"6 - 8,5";30;"20-01-2012"
58015;312;"6 - 8,5";30;"20-01-2012"
58016;312;"6 - 8,5";30;"20-01-2012"
58017;312;"6 - 8,5";30;"20-01-2012"
58018;312;"6 - 8,5";30;"20-01-2012"
58019;312;"6 - 8,5";30;"20-01-2012"
58020;312;"6 - 8,5";30;"20-01-2012"
58021;312;"6 - 8,5";30;"20-01-2012"
58022;312;"6 - 8,5";30;"20-01-2012"
58023;312;"6 - 8,5";30;"20-01-2012"
58024;312;"6 - 8,5";30;"20-01-2012"
58025;312;"6 - 8,5";30;"20-01-2012"
58026;312;"6 - 8,5";30;"20-01-2012"
58027;312;"6 - 8,5";30;"20-01-2012"
58028;312;"6 - 8,5";30;"20-01-2012"
58029;312;"6 - 8,5";30;"20-01-2012"
58030;312;"6 - 8,5";30;"20-01-2012"
58031;312;"6 - 8,5";30;"20-01-2012"
58032;312;"6 - 8,5";30;"20-01-2012"
58033;312;"6 - 8,5";30;"20-01-2012"
58034;312;"6 - 8,5";30;"20-01-2012"
58035;312;"6 - 8,5";30;"20-01-2012"
58036;312;"6 - 8,5";30;"20-01-2012"
58037;312;"6 - 8,5";30;"20-01-2012"
58038;312;"6 - 8,5";30;"20-01-2012"
58039;312;"6 - 8,5";30;"20-01-2012"
58040;312;"6 - 8,5";30;"20-01-2012"
58041;312;"6 - 8,5";30;"20-01-2012"
58042;312;"6 - 8,5";30;"20-01-2012"
58043;312;"6 - 8,5";30;"20-01-2012"
58044;312;"6 - 8,5";30;"20-01-2012"
58045;312;"6 - 8,5";30;"20-01-2012"
58046;312;"6 - 8,5";30;"20-01-2012"
58047;312;"6 - 8,5";30;"20-01-2012"
58048;312;"6 - 8,5";30;"20-01-2012"
58049;312;"6 - 8,5";30;"20-01-2012"
58050;312;"6 - 8,5";30;"20-01-2012"
58051;312;"6 - 8,5";30;"20-01-2012"
58052;312;"6 - 8,5";30;"20-01-2012"
58053;312;"6 - 8,5";30;"20-01-2012"
58054;312;"6 - 8,5";30;"20-01-2012"
58055;312;"6 - 8,5";30;"20-01-2012"
58056;312;"6 - 8,5";30;"20-01-2012"
58057;312;"6 - 8,5";30;"20-01-2012"
58058;312;"6 - 8,5";30;"20-01-2012"
58059;312;"6 - 8,5";30;"20-01-2012"
58060;312;"6 - 8,5";30;"20-01-2012"
58061;312;"6 - 8,5";30;"20-01-2012"
58062;312;"6 - 8,5";30;"20-01-2012"
58063;312;"6 - 8,5";30;"20-01-2012"
58064;312;"6 - 8,5";30;"20-01-2012"
58065;312;"6 - 8,5";30;"20-01-2012"
58066;312;"6 - 8,5";30;"20-01-2012"
58067;312;"6 - 8,5";30;"20-01-2012"
58068;312;"6 - 8,5";30;"20-01-2012"
58069;312;"6 - 8,5";30;"20-01-2012"
58070;312;"6 - 8,5";30;"20-01-2012"
58071;312;"6 - 8,5";30;"20-01-2012"
58072;312;"6 - 8,5";30;"20-01-2012"
58073;312;"6 - 8,5";30;"20-01-2012"
58074;312;"6 - 8,5";30;"20-01-2012"
58075;312;"6 - 8,5";30;"20-01-2012"
58076;312;"6 - 8,5";30;"20-01-2012"
58077;312;"6 - 8,5";30;"20-01-2012"
58078;312;"6 - 8,5";30;"20-01-2012"
58079;312;"6 - 8,5";30;"20-01-2012"
58080;312;"6 - 8,5";30;"20-01-2012"
58081;312;"6 - 8,5";30;"20-01-2012"
58082;312;"6 - 8,5";30;"20-01-2012"
58083;312;"6 - 8,5";30;"20-01-2012"
58084;312;"6 - 8,5";30;"20-01-2012"
58085;312;"6 - 8,5";30;"20-01-2012"
59621;312;"6 - 8,5";16;"04-02-2010"
59622;312;"6 - 8,5";16;"04-02-2010"
59623;312;"6 - 8,5";16;"04-02-2010"
59624;312;"6 - 8,5";16;"04-02-2010"
59625;312;"6 - 8,5";16;"04-02-2010"
59626;312;"6 - 8,5";16;"04-02-2010"
59627;312;"6 - 8,5";16;"04-02-2010"
59628;312;"6 - 8,5";16;"04-02-2010"
59629;312;"6 - 8,5";16;"04-02-2010"
59630;312;"6 - 8,5";16;"04-02-2010"
59631;312;"6 - 8,5";16;"04-02-2010"
59632;312;"6 - 8,5";16;"04-02-2010"
59633;312;"6 - 8,5";16;"04-02-2010"
59634;312;"6 - 8,5";16;"04-02-2010"
59635;312;"6 - 8,5";16;"04-02-2010"
59636;312;"6 - 8,5";16;"04-02-2010"
59637;312;"6 - 8,5";16;"04-02-2010"
59638;312;"6 - 8,5";16;"04-02-2010"
59639;312;"6 - 8,5";16;"04-02-2010"
59640;312;"6 - 8,5";16;"04-02-2010"
59641;312;"6 - 8,5";16;"04-02-2010"
59642;312;"6 - 8,5";16;"04-02-2010"
59643;312;"6 - 8,5";16;"04-02-2010"
59644;312;"6 - 8,5";16;"04-02-2010"
59645;312;"6 - 8,5";16;"04-02-2010"
59646;312;"6 - 8,5";16;"04-02-2010"
59647;312;"6 - 8,5";16;"04-02-2010"
59648;312;"6 - 8,5";16;"04-02-2010"
59649;312;"6 - 8,5";16;"04-02-2010"
59650;312;"6 - 8,5";16;"04-02-2010"
59651;312;"6 - 8,5";16;"04-02-2010"
59652;312;"6 - 8,5";16;"04-02-2010"
59653;312;"6 - 8,5";16;"04-02-2010"
59654;312;"6 - 8,5";16;"04-02-2010"
59655;312;"6 - 8,5";16;"04-02-2010"
59656;312;"6 - 8,5";16;"04-02-2010"
59657;312;"6 - 8,5";16;"04-02-2010"
59658;312;"6 - 8,5";16;"04-02-2010"
59659;312;"6 - 8,5";16;"04-02-2010"
59660;312;"6 - 8,5";16;"04-02-2010"
59661;312;"6 - 8,5";16;"04-02-2010"
59662;312;"6 - 8,5";16;"04-02-2010"
59663;312;"6 - 8,5";16;"04-02-2010"
59664;312;"6 - 8,5";16;"04-02-2010"
59665;312;"6 - 8,5";16;"04-02-2010"
59666;312;"6 - 8,5";16;"04-02-2010"
59667;312;"6 - 8,5";16;"04-02-2010"
59668;312;"6 - 8,5";16;"04-02-2010"
59669;312;"6 - 8,5";16;"04-02-2010"
59670;312;"6 - 8,5";16;"04-02-2010"
59671;312;"6 - 8,5";16;"04-02-2010"
59672;312;"6 - 8,5";16;"04-02-2010"
59673;312;"6 - 8,5";16;"04-02-2010"
59674;312;"6 - 8,5";16;"04-02-2010"
59675;312;"6 - 8,5";16;"04-02-2010"
59676;312;"6 - 8,5";16;"04-02-2010"
59677;312;"6 - 8,5";16;"04-02-2010"
59678;312;"6 - 8,5";16;"04-02-2010"
59679;312;"6 - 8,5";16;"04-02-2010"
59680;312;"6 - 8,5";16;"04-02-2010"
59681;312;"6 - 8,5";16;"04-02-2010"
59682;312;"6 - 8,5";16;"04-02-2010"
59683;312;"6 - 8,5";16;"04-02-2010"
59684;312;"6 - 8,5";16;"04-02-2010"
59685;312;"6 - 8,5";16;"04-02-2010"
59686;312;"6 - 8,5";16;"04-02-2010"
59687;312;"6 - 8,5";16;"04-02-2010"
59688;312;"6 - 8,5";16;"04-02-2010"
59689;312;"6 - 8,5";16;"04-02-2010"
59690;312;"6 - 8,5";16;"04-02-2010"
59691;312;"6 - 8,5";16;"04-02-2010"
59692;312;"6 - 8,5";16;"04-02-2010"
59693;312;"6 - 8,5";16;"04-02-2010"
59694;312;"6 - 8,5";16;"04-02-2010"
59695;312;"6 - 8,5";16;"04-02-2010"
59696;312;"6 - 8,5";16;"04-02-2010"
59697;312;"6 - 8,5";16;"04-02-2010"
59698;312;"6 - 8,5";16;"04-02-2010"
59699;312;"6 - 8,5";16;"04-02-2010"
59700;312;"6 - 8,5";16;"04-02-2010"
59701;312;"6 - 8,5";16;"04-02-2010"
59702;312;"6 - 8,5";16;"04-02-2010"
59703;312;"6 - 8,5";16;"04-02-2010"
59704;312;"6 - 8,5";16;"04-02-2010"
59705;312;"6 - 8,5";16;"04-02-2010"
59706;312;"6 - 8,5";16;"04-02-2010"
59707;312;"6 - 8,5";16;"04-02-2010"
59708;312;"6 - 8,5";16;"04-02-2010"
59709;312;"6 - 8,5";16;"04-02-2010"
59710;312;"6 - 8,5";16;"04-02-2010"
59711;312;"6 - 8,5";16;"04-02-2010"
59712;312;"6 - 8,5";16;"04-02-2010"
59713;312;"6 - 8,5";16;"04-02-2010"
59714;312;"6 - 8,5";16;"04-02-2010"
59715;312;"6 - 8,5";16;"04-02-2010"
59716;312;"6 - 8,5";16;"04-02-2010"
59717;312;"6 - 8,5";16;"04-02-2010"
59718;312;"6 - 8,5";16;"04-02-2010"
59719;312;"6 - 8,5";16;"04-02-2010"
59720;312;"6 - 8,5";16;"04-02-2010"
59721;312;"6 - 8,5";16;"04-02-2010"
59722;312;"6 - 8,5";16;"04-02-2010"
59723;312;"6 - 8,5";16;"04-02-2010"
59724;312;"6 - 8,5";16;"04-02-2010"
59725;312;"6 - 8,5";16;"04-02-2010"
59726;312;"6 - 8,5";16;"04-02-2010"
59727;312;"6 - 8,5";16;"04-02-2010"
59728;312;"6 - 8,5";16;"04-02-2010"
59729;312;"6 - 8,5";16;"04-02-2010"
59730;312;"6 - 8,5";16;"04-02-2010"
59731;312;"6 - 8,5";16;"04-02-2010"
59732;312;"6 - 8,5";16;"04-02-2010"
59733;312;"6 - 8,5";16;"04-02-2010"
59734;312;"6 - 8,5";16;"04-02-2010"
59735;312;"6 - 8,5";16;"04-02-2010"
59736;312;"6 - 8,5";16;"04-02-2010"
59737;312;"6 - 8,5";16;"04-02-2010"
59738;312;"6 - 8,5";16;"04-02-2010"
59739;312;"6 - 8,5";16;"04-02-2010"
59740;312;"6 - 8,5";16;"04-02-2010"
59741;312;"6 - 8,5";16;"04-02-2010"
59742;312;"6 - 8,5";16;"04-02-2010"
59743;312;"6 - 8,5";16;"04-02-2010"
59744;312;"6 - 8,5";16;"04-02-2010"
59745;312;"6 - 8,5";16;"04-02-2010"
59746;312;"6 - 8,5";16;"04-02-2010"
59747;312;"6 - 8,5";16;"04-02-2010"
59748;312;"6 - 8,5";16;"04-02-2010"
59749;312;"6 - 8,5";16;"04-02-2010"
59750;312;"6 - 8,5";16;"04-02-2010"
59751;312;"6 - 8,5";16;"04-02-2010"
59752;312;"6 - 8,5";16;"04-02-2010"
59753;312;"6 - 8,5";16;"04-02-2010"
59754;312;"6 - 8,5";16;"04-02-2010"
59755;312;"6 - 8,5";16;"04-02-2010"
59756;312;"6 - 8,5";16;"04-02-2010"
59757;312;"6 - 8,5";16;"04-02-2010"
59758;312;"6 - 8,5";16;"04-02-2010"
59759;312;"6 - 8,5";16;"04-02-2010"
59760;312;"6 - 8,5";16;"04-02-2010"
59761;312;"6 - 8,5";16;"04-02-2010"
59762;312;"6 - 8,5";16;"04-02-2010"
59763;312;"6 - 8,5";16;"04-02-2010"
59764;312;"6 - 8,5";16;"04-02-2010"
59765;312;"6 - 8,5";16;"04-02-2010"
59766;312;"6 - 8,5";16;"04-02-2010"
59767;312;"6 - 8,5";16;"04-02-2010"
59768;312;"6 - 8,5";16;"04-02-2010"
59769;312;"6 - 8,5";16;"04-02-2010"
59770;312;"6 - 8,5";16;"04-02-2010"
59771;312;"6 - 8,5";16;"04-02-2010"
59772;312;"6 - 8,5";16;"04-02-2010"
59773;312;"6 - 8,5";16;"04-02-2010"
59774;312;"6 - 8,5";16;"04-02-2010"
59775;312;"6 - 8,5";16;"04-02-2010"
59776;312;"6 - 8,5";16;"04-02-2010"
59777;312;"6 - 8,5";16;"04-02-2010"
